treat,age,educ,black,hisp,married,nodegree,re75,re78
1.00E+00,2.30E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,7.69E+03
1.00E+00,4.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+04
1.00E+00,2.60E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+04
1.00E+00,2.30E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,4.10E+01,1.40E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E+03
1.00E+00,3.80E+01,9.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,6.41E+03
1.00E+00,2.40E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.99E+03
1.00E+00,3.30E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.87E+03,6.28E+03
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.12E+04
1.00E+00,2.90E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,9.64E+03
1.00E+00,2.50E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,9.90E+03
1.00E+00,2.70E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.11E+04
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.62E+04
1.00E+00,2.40E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,9.96E+02
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.60E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,2.75E+03,2.64E+04
1.00E+00,4.80E+01,4.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,6.55E+03
1.00E+00,2.50E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,1.57E+03
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E+03
1.00E+00,4.20E+01,1.40E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.05E+04
1.00E+00,2.50E+01,5.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,6.18E+03
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,5.91E+03
1.00E+00,4.60E+01,8.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,3.09E+03
1.00E+00,2.40E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.10E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+03
1.00E+00,1.90E+01,9.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.32E+04
1.00E+00,1.70E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,8.06E+03
1.00E+00,1.80E+01,8.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,2.79E+03
1.00E+00,2.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,3.97E+03
1.00E+00,2.50E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,1.70E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.50E+01,5.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.22E+04
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.84E+03
1.00E+00,2.80E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,3.10E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,8.09E+03
1.00E+00,1.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+03
1.00E+00,3.00E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,5.91E+02
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,3.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.07E+03
1.00E+00,4.10E+01,4.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,7.28E+03
1.00E+00,4.20E+01,1.40E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,1.32E+04
1.00E+00,2.20E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.05E+03
1.00E+00,1.70E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.90E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.92E+03
1.00E+00,2.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.84E+03,3.20E+03
1.00E+00,3.50E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,4.67E+03
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,5.49E+02
1.00E+00,2.90E+01,4.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,7.63E+02
1.00E+00,2.80E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.07E+04
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.30E+01,7.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,4.50E+01,5.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,8.55E+03
1.00E+00,2.90E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.48E+03
1.00E+00,2.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,4.60E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.47E+02
1.00E+00,1.80E+01,6.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+04
1.00E+00,2.80E+01,1.50E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E+03
1.00E+00,3.10E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.70E+03,1.04E+04
1.00E+00,2.50E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.88E+04
1.00E+00,2.20E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+04
1.00E+00,2.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.28E+03,6.03E+04
1.00E+00,2.10E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,4.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,2.30E+04
1.00E+00,2.20E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,6.46E+03
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
1.00E+00,2.70E+01,9.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,9.34E+02,1.77E+03
1.00E+00,2.30E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,9.36E+02,1.12E+04
1.00E+00,2.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,4.40E+03,0.00E+00
1.00E+00,1.80E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+03
1.00E+00,3.80E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.94E+03
1.00E+00,2.70E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
1.00E+00,2.70E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,3.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.30E+01,8.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,3.88E+03
1.00E+00,2.60E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.72E+04
1.00E+00,4.20E+01,9.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,3.06E+03,1.29E+03
1.00E+00,2.10E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.05E+03
1.00E+00,2.50E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,3.10E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,1.45E+04
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,1.90E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.66E+03,9.97E+03
1.00E+00,2.90E+01,1.40E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,6.80E+02,1.78E+04
1.00E+00,2.50E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.10E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.98E+03
1.00E+00,4.40E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,1.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.85E+02,8.12E+03
1.00E+00,2.50E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.59E+03
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.99E+02,9.74E+03
1.00E+00,1.80E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,4.48E+03
1.00E+00,1.90E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.99E+02,1.77E+04
1.00E+00,1.80E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.29E+03,5.01E+03
1.00E+00,2.60E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.39E+03,1.46E+03
1.00E+00,4.20E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+03
1.00E+00,2.50E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,3.10E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,2.68E+04
1.00E+00,2.40E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.60E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,9.27E+03
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E+02,1.65E+03
1.00E+00,1.90E+01,1.00E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,5.32E+03,1.38E+04
1.00E+00,2.50E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,4.85E+02
1.00E+00,2.30E+01,8.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,1.71E+03,4.23E+03
1.00E+00,3.10E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E+03,2.48E+03
1.00E+00,1.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,4.81E+03
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,7.46E+03
1.00E+00,4.30E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.70E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E+04
1.00E+00,2.60E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.23E+03,1.34E+04
1.00E+00,2.90E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,8.85E+03,5.11E+03
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.95E+03
1.00E+00,3.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.57E+02,1.06E+04
1.00E+00,2.00E+01,1.20E+01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,8.64E+03,1.17E+04
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.75E+02,3.62E+03
1.00E+00,1.80E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,5.63E+02,0.00E+00
1.00E+00,2.10E+01,1.10E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.40E+03,0.00E+00
1.00E+00,3.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.91E+03,0.00E+00
1.00E+00,1.80E+01,1.10E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,5.49E+03,2.45E+03
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,9.23E+03,0.00E+00
1.00E+00,2.00E+01,6.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,1.08E+04,4.49E+03
1.00E+00,2.00E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.11E+04,0.00E+00
1.00E+00,2.50E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.74E+04,2.35E+03
1.00E+00,1.70E+01,9.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.62E+03,6.01E+03
1.00E+00,1.80E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,2.59E+03,0.00E+00
1.00E+00,1.90E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.51E+03,7.91E+03
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.93E+02,6.61E+02
1.00E+00,2.70E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,4.21E+02,3.08E+03
1.00E+00,1.80E+01,1.20E+01,0.00E+00,1.00E+00,0.00E+00,0.00E+00,5.36E+02,1.12E+03
1.00E+00,2.20E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.07E+02,3.18E+02
1.00E+00,2.00E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.61E+02,1.22E+04
1.00E+00,2.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.96E+02,0.00E+00
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.00E+02,4.81E+02
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.57E+02,3.25E+03
1.00E+00,2.60E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+03,1.15E+04
1.00E+00,2.20E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.07E+03,7.32E+03
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+03,7.02E+02
1.00E+00,1.80E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.20E+03,0.00E+00
1.00E+00,1.80E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.29E+03,1.54E+04
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.37E+03,1.21E+04
1.00E+00,1.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.37E+03,1.33E+04
1.00E+00,1.80E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.71E+03,8.84E+03
1.00E+00,1.70E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,2.20E+03,4.39E+03
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.93E+03,1.20E+04
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,2.14E+03,2.19E+03
1.00E+00,1.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.21E+03,2.98E+03
1.00E+00,1.90E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,3.28E+03,1.43E+04
1.00E+00,2.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.21E+03,2.09E+03
1.00E+00,2.10E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,4.17E+03,1.13E+04
1.00E+00,2.90E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,4.92E+03,1.31E+02
1.00E+00,3.40E+01,1.10E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,4.64E+03,2.88E+03
1.00E+00,2.50E+01,1.00E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.71E+03,6.10E+03
1.00E+00,3.10E+01,1.30E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E+03,2.33E+03
1.00E+00,4.10E+01,9.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,5.78E+03,0.00E+00
1.00E+00,2.10E+01,1.10E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,6.66E+03,9.38E+03
1.00E+00,2.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.43E+03,1.65E+04
1.00E+00,2.40E+01,1.20E+01,0.00E+00,1.00E+00,1.00E+00,0.00E+00,7.21E+03,6.49E+03
1.00E+00,4.10E+01,9.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,7.21E+03,3.15E+03
1.00E+00,2.10E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.39E+03,3.56E+03
1.00E+00,2.20E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.50E+03,6.69E+02
1.00E+00,2.00E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,8.02E+03,5.49E+03
1.00E+00,1.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.50E+03,9.02E+03
1.00E+00,2.40E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,9.18E+03,0.00E+00
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.51E+04,1.03E+04
1.00E+00,2.30E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.57E+04,5.67E+03
1.00E+00,2.60E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.30E+04,2.75E+03
1.00E+00,2.10E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04,8.80E+03
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.96E+03,1.10E+04
1.00E+00,2.20E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.54E+02,1.11E+04
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+03,1.43E+03
1.00E+00,2.00E+01,7.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.57E+03,5.52E+03
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.67E+03,5.59E+03
1.00E+00,2.30E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.96E+03,3.69E+03
1.00E+00,3.20E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.32E+03,1.79E+02
1.00E+00,1.90E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,4.55E+03
1.00E+00,3.00E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.62E+03,0.00E+00
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E+03,2.09E+03
1.00E+00,2.60E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.68E+03,1.97E+03
1.00E+00,1.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.47E+03,5.86E+03
1.00E+00,1.90E+01,8.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,3.42E+03,9.25E+03
1.00E+00,2.00E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.10E+03,1.36E+04
1.00E+00,2.10E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.31E+03,7.91E+03
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,7.84E+03,7.95E+03
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.41E+03,1.16E+04
1.00E+00,2.20E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.77E+03,1.83E+04
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,7.78E+03,1.44E+04
1.00E+00,2.60E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,8.14E+03,4.64E+03
1.00E+00,2.40E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+04,0.00E+00
1.00E+00,1.80E+01,1.00E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.26E+04,0.00E+00
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.42E+04,7.66E+03
1.00E+00,2.10E+01,1.10E+01,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.80E+04,1.52E+04
1.00E+00,2.50E+01,8.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.31E+04,6.42E+03
1.00E+00,2.10E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,8.08E+02,4.35E+03
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.32E+02,0.00E+00
1.00E+00,1.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.52E+02,0.00E+00
1.00E+00,3.40E+01,7.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.58E+02,0.00E+00
1.00E+00,2.10E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,9.46E+02,1.14E+04
1.00E+00,2.50E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.54E+03,1.71E+03
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.34E+03,1.37E+03
1.00E+00,2.80E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.18E+03,7.78E+03
1.00E+00,1.80E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.18E+03,5.10E+03
1.00E+00,2.70E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,4.31E+03,0.00E+00
1.00E+00,2.30E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.77E+03,1.15E+04
1.00E+00,1.90E+01,8.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.86E+03,8.77E+03
1.00E+00,2.10E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.16E+03,0.00E+00
1.00E+00,2.10E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.22E+03,4.08E+03
1.00E+00,2.30E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.22E+03,0.00E+00
1.00E+00,2.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.29E+03,2.02E+03
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.48E+03,0.00E+00
1.00E+00,2.30E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+03,7.97E+02
1.00E+00,2.70E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,7.22E+03,7.98E+03
1.00E+00,2.80E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,6.95E+03,7.32E+03
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,5.20E+03,0.00E+00
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,6.09E+03,9.75E+03
1.00E+00,2.60E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,6.61E+03,5.81E+03
1.00E+00,2.30E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.05E+04,3.39E+03
1.00E+00,4.90E+01,8.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,7.29E+03,1.67E+04
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.02E+04,1.13E+04
1.00E+00,2.10E+01,1.30E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.62E+03,9.96E+01
